IrriCount,SMonth,clast,crop,crop_covered_area,ctransp,irrisource,irritype,season,water_cov,y
3,12,0,5,1.22962326342856,3,1,1,1,1.6950946704311058,1
6,12,4,5,0.3630574581080953,3,1,1,1,1.0233230976964873,1
3,02,0,5,1.0963054472254117,3,1,1,1,1.4711708128528995,1
3,12,0,5,0.22973964190494686,3,1,1,1,1.2920317267903347,0
5,11,4,5,0.8296698148191147,3,1,1,1,1.2472469552746934,1
4,02,0,5,1.162964355326986,3,1,1,1,1.5607403558841821,1
6,12,0,5,0.6296930905143922,3,1,1,1,1.6503098989154645,1
6,12,0,5,0.4297163662096695,3,1,1,1,1.157677412243411,1
5,09,4,5,1.0963054472254117,3,1,1,1,1.2024621837590523,1
5,11,4,5,1.22962326342856,3,1,1,1,1.5607403558841821,1
4,11,0,5,1.0963054472254117,3,1,1,1,1.336816498305976,2
5,11,0,5,0.3630574581080953,3,0,1,1,1.0681078692121286,1
3,05,4,5,1.2962821715301343,3,0,1,1,1.919018528009312,1
5,03,4,5,1.562917803936431,3,0,1,1,1.6503098989154645,3
4,09,4,5,1.0963054472254117,3,0,1,1,1.7846642134623882,1
5,11,4,5,1.3629410796317085,3,1,1,1,1.6055251273998232,1
5,11,0,5,0.3630574581080953,3,1,1,1,1.0233230976964873,1
3,10,4,5,1.4295999877332828,3,1,1,1,1.4263860413372584,2
4,11,4,5,0.3630574581080953,3,0,1,1,1.2472469552746934,1
3,12,0,5,0.9629876310222631,3,1,1,1,1.7846642134623882,1
6,12,4,5,0.49637527431124373,3,0,1,1,1.5607403558841821,1
4,11,4,5,0.8296698148191147,3,0,1,1,1.5607403558841821,1
6,04,0,5,0.7630109067175406,3,0,1,1,1.4711708128528995,1
3,11,0,5,0.22973964190494686,3,1,1,1,1.2920317267903347,3
3,11,0,5,1.0296465391238374,3,1,1,1,1.6055251273998232,1
3,02,0,5,0.3630574581080953,3,0,1,1,1.7846642134623882,2
4,11,0,5,1.4295999877332828,3,1,1,1,1.6055251273998232,1
6,11,4,5,0.896328722920689,3,0,1,1,1.5159555843685408,1
4,12,0,5,1.22962326342856,3,1,1,1,1.5607403558841821,1
4,01,4,5,0.5630341824128179,3,1,1,1,1.157677412243411,2
5,11,4,5,0.3630574581080953,3,0,1,1,1.8742337564936706,1
5,01,0,5,1.4295999877332828,3,0,1,1,1.336816498305976,1
5,04,0,5,0.5630341824128179,3,1,1,1,1.5159555843685408,1
3,12,0,5,0.6963519986159663,3,0,1,1,1.7846642134623882,1
4,12,0,5,1.0296465391238374,3,0,1,1,1.5607403558841821,1
6,11,0,5,0.9629876310222631,3,1,1,1,1.0681078692121286,1
3,04,0,5,0.8296698148191147,3,0,1,1,1.739879441946747,1
3,11,0,5,0.3630574581080953,3,0,1,1,1.739879441946747,1
5,08,4,5,0.4297163662096695,3,1,1,1,1.7846642134623882,1
3,05,0,5,0.22973964190494686,3,0,1,1,1.6950946704311058,1
3,09,0,5,1.0296465391238374,3,0,1,1,1.2472469552746934,1
6,10,0,5,0.4297163662096695,3,0,1,1,1.739879441946747,1
5,12,0,5,0.896328722920689,3,0,1,1,1.5607403558841821,1
4,02,0,5,1.4295999877332828,3,1,1,1,1.2024621837590523,1
6,11,4,5,0.896328722920689,3,1,1,1,1.0233230976964873,1
6,11,4,5,0.9629876310222631,3,1,1,1,1.8742337564936706,1
5,12,4,5,0.896328722920689,3,1,1,1,1.1128926407277697,3
3,12,4,5,0.5630341824128179,3,1,1,1,1.739879441946747,1
3,12,0,5,0.9629876310222631,3,1,1,1,1.157677412243411,1
3,11,0,5,0.7630109067175406,3,1,1,1,1.4711708128528995,1
4,06,0,5,0.8296698148191147,3,1,1,1,1.6503098989154645,1
5,12,4,5,0.49637527431124373,3,0,1,1,1.1128926407277697,1
6,09,4,5,1.562917803936431,3,0,1,1,1.6503098989154645,1
6,11,4,5,1.0963054472254117,3,0,1,1,1.157677412243411,1
4,11,0,5,0.5630341824128179,3,1,1,1,1.8742337564936706,1
6,07,4,5,1.162964355326986,3,0,1,1,1.8742337564936706,1
6,11,4,5,1.4295999877332828,3,0,1,1,1.0233230976964873,1
5,11,0,5,0.896328722920689,3,1,1,1,1.0681078692121286,1
6,12,0,5,1.22962326342856,3,0,1,1,1.5607403558841821,1
6,12,0,5,0.49637527431124373,3,0,1,1,1.4263860413372584,1
4,11,4,5,0.49637527431124373,3,0,1,1,1.8294489849780295,1
6,12,0,5,1.0963054472254117,3,0,1,1,1.4263860413372584,1
6,10,4,5,1.3629410796317085,3,0,1,1,1.8294489849780295,1
3,12,0,5,0.6963519986159663,3,1,1,1,1.5159555843685408,1
5,12,4,5,0.49637527431124373,3,0,1,1,1.5607403558841821,1
3,11,4,5,0.6296930905143922,3,0,1,1,1.6055251273998232,1
4,11,0,5,1.22962326342856,3,1,1,1,1.7846642134623882,1
6,12,4,5,0.49637527431124373,3,0,1,1,1.8294489849780295,1
3,12,4,5,0.7630109067175406,3,1,1,1,1.8294489849780295,1
4,04,0,5,1.2962821715301343,3,0,1,1,1.2472469552746934,1
5,12,4,5,1.162964355326986,3,0,1,1,1.6503098989154645,1
4,11,4,5,0.4297163662096695,3,1,1,1,1.4711708128528995,1
6,11,0,5,0.5630341824128179,3,0,1,1,1.3816012698216171,1
6,04,0,5,1.22962326342856,3,0,1,1,1.4263860413372584,1
6,11,4,5,0.4297163662096695,3,0,1,1,1.919018528009312,1
6,11,0,5,0.5630341824128179,3,0,1,1,1.6503098989154645,1
4,11,4,5,0.49637527431124373,3,0,1,1,1.4263860413372584,1
4,12,4,5,1.22962326342856,3,1,1,1,1.7846642134623882,1
3,12,4,5,1.22962326342856,3,0,1,1,1.7846642134623882,1
3,06,0,5,0.8296698148191147,3,1,1,1,1.3816012698216171,1
6,11,4,5,0.7630109067175406,3,0,1,1,1.4263860413372584,1
4,12,4,5,0.4297163662096695,3,1,1,1,1.8742337564936706,1
3,12,4,5,1.0963054472254117,3,1,1,1,1.5159555843685408,1
3,11,4,5,0.4297163662096695,3,0,1,1,1.739879441946747,1
4,02,4,5,0.9629876310222631,3,0,1,1,1.6950946704311058,1
3,07,4,5,0.8296698148191147,3,1,1,1,1.739879441946747,1
5,11,0,5,0.4297163662096695,3,0,1,1,1.0681078692121286,1
5,12,4,5,1.3629410796317085,3,1,1,1,1.7846642134623882,1
6,11,4,5,1.0296465391238374,3,0,1,1,1.2472469552746934,1
5,11,4,5,1.0296465391238374,3,0,1,1,1.7846642134623882,1
5,12,4,5,1.0963054472254117,3,1,1,1,1.2472469552746934,1
4,11,0,5,1.3629410796317085,3,1,1,1,1.6055251273998232,1
6,11,0,5,0.22973964190494686,3,0,1,1,1.5607403558841821,1
6,12,4,5,1.562917803936431,3,0,1,1,1.919018528009312,1
3,11,4,5,1.22962326342856,3,1,1,1,1.6503098989154645,1
6,11,4,5,1.162964355326986,3,1,1,1,1.3816012698216171,0
6,11,4,5,0.49637527431124373,3,1,1,1,1.8294489849780295,1
6,12,4,5,0.5630341824128179,3,1,1,1,1.0233230976964873,1
6,11,4,5,0.9629876310222631,3,1,1,1,1.919018528009312,1
4,11,0,5,0.4297163662096695,3,1,1,1,1.157677412243411,1
5,03,4,5,0.22973964190494686,3,0,1,1,1.0681078692121286,1
5,03,0,5,0.22973964190494686,3,1,1,1,1.2920317267903347,1
3,03,0,5,1.562917803936431,3,0,1,1,1.6950946704311058,1
3,12,4,5,0.6963519986159663,3,0,1,1,1.8742337564936706,1
6,11,4,5,0.49637527431124373,3,0,1,1,1.5159555843685408,1
3,06,0,5,0.2963985500065211,3,0,1,1,1.739879441946747,1
6,12,0,5,0.9629876310222631,3,0,1,1,1.0233230976964873,1
6,05,4,5,1.2962821715301343,3,0,1,1,1.2920317267903347,1
5,11,0,5,0.6296930905143922,3,0,1,1,1.3816012698216171,1
6,11,4,5,0.896328722920689,3,1,1,1,1.8294489849780295,1
4,11,0,5,0.4297163662096695,3,0,1,1,1.157677412243411,1
4,02,0,5,0.49637527431124373,3,0,1,1,1.2920317267903347,1
4,11,0,5,0.5630341824128179,3,1,1,1,1.2024621837590523,1
6,06,0,5,0.896328722920689,3,1,1,1,1.4711708128528995,1
4,11,4,5,0.22973964190494686,3,0,1,1,1.336816498305976,1
6,11,0,5,0.8296698148191147,3,0,1,1,1.739879441946747,0
3,12,4,5,1.4962588958348568,3,1,1,1,1.8742337564936706,1
3,11,4,5,1.562917803936431,3,0,1,1,1.5607403558841821,0
4,03,0,5,0.896328722920689,3,1,1,1,1.8294489849780295,1
4,11,4,5,1.2962821715301343,3,0,1,1,1.5607403558841821,1
6,11,4,5,0.6963519986159663,3,0,1,1,1.8742337564936706,1
3,11,0,5,1.0296465391238374,3,0,1,1,1.5159555843685408,2
6,12,4,5,1.4962588958348568,3,1,1,1,1.1128926407277697,1
4,10,4,5,1.3629410796317085,3,0,1,1,1.8294489849780295,1
3,12,4,5,1.22962326342856,3,1,1,1,1.5159555843685408,3
5,12,4,5,0.2963985500065211,3,0,1,1,1.2472469552746934,1
6,12,0,5,0.5630341824128179,3,0,1,1,1.336816498305976,1
4,12,0,5,1.4295999877332828,3,1,1,1,1.0681078692121286,1
4,11,0,5,0.6296930905143922,3,1,1,1,1.7846642134623882,1
5,11,0,5,1.3629410796317085,3,0,1,1,1.7846642134623882,1
5,12,0,5,1.0963054472254117,3,1,1,1,1.4711708128528995,1
5,03,4,5,0.5630341824128179,3,1,1,1,1.336816498305976,1
3,12,4,5,0.6963519986159663,3,0,1,1,1.6950946704311058,1
6,04,0,5,1.162964355326986,3,1,1,1,1.7846642134623882,1
6,11,6,2,-1.1034385201265373,1,1,0,1,-0.1410809617101846,1
2,01,6,2,-0.2368727148060726,2,1,0,1,0.03805812435238031,1
5,07,1,2,-0.03689599050134998,2,0,2,1,-0.5441439053509557,1
6,01,1,2,0.22973964190494686,1,1,0,1,-0.2754352762571083,1
3,10,1,2,-0.2368727148060726,1,0,2,1,-0.36500481928839074,1
3,12,1,2,-0.10355489860292419,2,0,0,1,-0.2754352762571083,1
4,12,1,2,-0.2368727148060726,1,0,2,1,-0.36500481928839074,1
2,09,6,2,-0.10355489860292419,2,0,2,1,-0.09629619019454337,1
3,12,6,2,0.4297163662096695,0,1,0,1,0.08284289586802154,1
3,10,6,2,0.16308073380337265,2,0,0,1,0.03805812435238031,1
5,11,1,2,0.7630109067175406,0,0,2,1,-0.18586573322582584,1
5,09,6,2,0.6963519986159663,0,0,2,1,-0.49935913383531444,1
5,12,6,2,-1.1034385201265373,1,0,0,1,-0.36500481928839074,1
2,12,6,2,-1.036779612024963,0,0,0,1,-0.49935913383531444,1
5,10,1,2,-0.1702138067044984,0,0,0,1,-0.6337134483822381,1
4,12,1,2,0.2963985500065211,2,0,2,1,-0.6784982198978794,1
5,02,6,2,0.6963519986159663,2,0,0,1,-0.6337134483822381,1
4,05,1,2,-0.5035083472123695,0,1,0,1,-0.23065050474146706,3
4,10,6,2,0.029762917600224235,0,0,2,1,-0.32022004777274954,1
4,09,1,2,0.2963985500065211,1,1,0,1,0.08284289586802154,1
6,10,1,2,-0.2368727148060726,2,0,0,1,-0.36500481928839074,1
4,01,1,2,-0.03689599050134998,2,1,0,1,0.12762766738366277,1
4,12,1,2,0.6296930905143922,1,1,0,1,0.08284289586802154,1
2,02,6,2,-0.30353162290764685,2,1,2,1,-0.5441439053509557,1
5,12,6,2,-1.1034385201265373,2,0,0,1,-0.409789590804032,1
2,12,6,2,-0.2368727148060726,1,1,0,1,-0.1410809617101846,1
4,05,1,2,0.09642182570179844,1,0,2,1,-0.2754352762571083,1
6,08,1,2,0.896328722920689,1,0,0,1,-0.051511418678902146,1
3,11,1,2,-0.9701207039233889,2,1,0,1,-0.1410809617101846,1
2,10,6,2,-0.10355489860292419,2,0,2,1,-0.36500481928839074,1
6,02,1,2,0.896328722920689,2,0,0,1,-0.7232829914135206,1
5,07,6,2,-0.2368727148060726,2,0,0,1,0.03805812435238031,1
4,12,1,2,-0.37019053100922106,0,0,2,1,0.03805812435238031,3
3,07,1,2,0.6963519986159663,0,1,2,1,-0.2754352762571083,1
5,04,6,2,-0.37019053100922106,1,1,0,1,-0.6784982198978794,1
2,11,1,2,0.7630109067175406,2,1,0,1,-0.409789590804032,1
5,11,1,2,-0.43684943911079527,0,0,2,1,-0.5889286768665969,0
4,12,1,2,-0.03689599050134998,1,1,0,1,-0.051511418678902146,1
3,12,1,2,-0.6368261634155179,2,0,0,1,-0.7680677629291618,1
2,11,1,2,-0.03689599050134998,1,0,2,1,-0.006726647163260918,2
4,10,6,2,0.22973964190494686,0,0,0,1,-0.006726647163260918,2
6,07,6,2,0.49637527431124373,1,1,0,1,-0.1410809617101846,1
2,04,1,2,0.3630574581080953,2,0,0,1,-0.32022004777274954,3
4,11,1,2,0.16308073380337265,2,0,0,1,-0.32022004777274954,1
6,12,6,2,-0.43684943911079527,0,1,2,1,-0.5889286768665969,1
6,10,1,2,0.49637527431124373,1,0,2,1,-0.23065050474146706,0
2,10,6,2,0.49637527431124373,2,0,0,1,0.03805812435238031,1
5,09,1,2,-1.036779612024963,0,1,2,1,-0.7232829914135206,1
5,10,6,2,-0.5035083472123695,0,1,2,1,-0.5441439053509557,1
6,09,1,2,-0.5035083472123695,2,1,0,1,-0.49935913383531444,1
5,11,1,2,-0.43684943911079527,2,1,2,1,0.12762766738366277,1
5,11,6,2,0.6963519986159663,1,0,2,1,-0.1410809617101846,1
6,12,1,2,-0.7701439796186663,0,1,0,1,-0.5889286768665969,1
6,01,1,2,-0.9034617958218147,1,1,2,1,-0.32022004777274954,1
4,09,1,2,0.4297163662096695,0,0,2,1,0.03805812435238031,1
5,11,1,2,-0.37019053100922106,0,0,2,1,0.12762766738366277,2
6,09,6,2,-0.43684943911079527,1,1,2,1,-0.23065050474146706,1
2,11,6,2,0.3630574581080953,1,1,0,1,-0.18586573322582584,1
4,02,6,2,0.3630574581080953,1,0,0,1,-0.6337134483822381,1
2,12,1,2,0.6296930905143922,0,1,2,1,-0.36500481928839074,1
6,12,1,2,0.5630341824128179,2,1,2,1,-0.1410809617101846,3
4,06,1,2,0.49637527431124373,1,1,2,1,-0.23065050474146706,1
3,11,6,2,-0.30353162290764685,2,0,0,1,-0.2754352762571083,1
2,12,1,2,-0.8368028877202405,2,0,0,1,-0.5441439053509557,1
3,12,6,2,0.09642182570179844,2,0,2,1,-0.7680677629291618,1
6,10,6,2,0.4297163662096695,0,1,2,1,-0.409789590804032,3
6,11,1,2,-0.10355489860292419,2,1,0,1,-0.4545743623196732,1
2,04,1,2,-0.7701439796186663,2,1,0,1,0.08284289586802154,1
5,11,1,2,0.7630109067175406,1,1,0,1,-0.006726647163260918,1
2,09,1,2,-0.7701439796186663,2,0,2,1,-0.006726647163260918,1
4,11,6,2,0.2963985500065211,0,1,0,1,-0.23065050474146706,0
6,11,6,2,-0.9701207039233889,0,1,2,1,-0.32022004777274954,1
3,10,1,2,-0.5035083472123695,1,0,2,1,-0.4545743623196732,1
6,12,1,2,-0.37019053100922106,0,0,2,1,-0.49935913383531444,1
5,10,1,2,-0.7701439796186663,2,0,2,1,-0.36500481928839074,1
6,09,6,2,-0.43684943911079527,2,0,2,1,-0.5441439053509557,1
4,10,6,2,-0.37019053100922106,1,0,0,1,-0.409789590804032,1
4,08,6,2,-0.5035083472123695,0,1,0,1,-0.7680677629291618,1
5,07,6,2,-0.703485071517092,2,1,0,1,-0.4545743623196732,1
5,12,1,2,-0.43684943911079527,0,0,2,1,-0.23065050474146706,3
4,11,6,2,-0.9034617958218147,1,1,0,1,-0.409789590804032,3
5,12,6,2,0.16308073380337265,0,1,0,1,-0.6784982198978794,1
3,04,1,2,0.896328722920689,2,1,0,1,-0.1410809617101846,1
5,11,6,2,-1.1034385201265373,0,0,0,1,-0.7680677629291618,0
4,01,1,2,-0.30353162290764685,1,0,2,1,-0.051511418678902146,2
5,11,6,2,0.4297163662096695,0,1,0,1,-0.32022004777274954,1
4,12,6,2,-0.5701672553139436,0,1,2,1,-0.1410809617101846,1
5,12,1,2,-0.5035083472123695,2,0,0,1,-0.006726647163260918,2
4,11,1,2,0.6963519986159663,2,0,2,1,-0.7232829914135206,1
2,12,6,2,-1.036779612024963,2,1,0,1,-0.7680677629291618,1
3,12,6,2,-0.9701207039233889,1,0,0,1,0.03805812435238031,1
6,03,6,2,-0.43684943911079527,1,0,2,1,0.12762766738366277,1
5,12,6,2,0.896328722920689,1,1,0,1,0.08284289586802154,1
5,04,6,2,-0.7701439796186663,0,0,2,1,0.12762766738366277,3
3,07,6,2,-0.9701207039233889,2,1,2,1,-0.6784982198978794,1
5,09,1,2,0.4297163662096695,1,0,2,1,-0.2754352762571083,1
3,11,6,2,-0.1702138067044984,0,1,0,1,-0.006726647163260918,1
2,02,1,2,0.6963519986159663,0,0,2,1,-0.36500481928839074,1
4,10,1,2,-0.5035083472123695,1,0,2,1,-0.4545743623196732,1
5,08,1,2,-0.7701439796186663,2,1,2,1,0.12762766738366277,1
2,12,1,2,-0.1702138067044984,2,1,0,1,-0.09629619019454337,1
3,11,6,2,0.49637527431124373,2,1,2,1,-0.18586573322582584,1
3,11,1,2,0.029762917600224235,2,0,0,1,-0.5889286768665969,1
6,02,6,2,0.029762917600224235,2,0,0,1,-0.32022004777274954,1
2,12,1,2,-0.703485071517092,1,0,0,1,-0.6337134483822381,1
2,12,1,2,-0.1702138067044984,1,1,0,1,0.08284289586802154,1
2,11,1,2,0.029762917600224235,0,0,2,1,0.08284289586802154,0
5,11,1,2,0.029762917600224235,2,1,0,1,-0.6784982198978794,2
5,09,1,2,0.16308073380337265,1,1,2,1,-0.5441439053509557,1
3,10,1,2,-0.5701672553139436,0,1,0,1,0.03805812435238031,1
2,12,1,2,0.4297163662096695,0,0,2,1,-0.5441439053509557,1
4,12,6,2,-1.036779612024963,0,0,0,1,0.08284289586802154,1
6,07,6,2,-0.6368261634155179,2,0,0,1,0.03805812435238031,1
4,10,1,2,0.16308073380337265,2,0,0,1,-0.09629619019454337,1
6,11,6,2,-1.036779612024963,0,1,2,1,-0.6337134483822381,3
5,12,1,2,-0.43684943911079527,0,0,2,1,-0.4545743623196732,1
4,10,1,2,0.5630341824128179,1,1,0,1,-0.18586573322582584,0
2,11,1,2,-0.703485071517092,1,0,2,1,-0.36500481928839074,2
2,07,6,2,-0.7701439796186663,0,1,2,1,-0.6784982198978794,1
4,05,1,2,0.8296698148191147,2,1,0,1,-0.36500481928839074,1
2,11,6,2,-0.5035083472123695,0,0,0,1,-0.006726647163260918,1
5,12,6,2,-0.8368028877202405,2,1,0,1,-0.2754352762571083,1
6,11,6,2,-1.1034385201265373,1,1,2,1,-0.2754352762571083,1
4,10,6,2,-0.37019053100922106,2,0,2,1,-0.23065050474146706,0
4,10,1,2,0.2963985500065211,2,1,0,1,-0.6337134483822381,1
3,10,6,2,0.16308073380337265,0,0,2,1,-0.49935913383531444,1
5,12,6,2,0.029762917600224235,1,1,0,1,-0.23065050474146706,1
6,10,1,2,-1.1034385201265373,1,1,0,1,-0.051511418678902146,1
4,04,1,2,0.8296698148191147,1,1,2,1,-0.36500481928839074,3
6,10,6,2,0.8296698148191147,0,0,0,1,-0.1410809617101846,1
4,10,6,2,-1.1034385201265373,0,1,2,1,0.08284289586802154,1
3,12,6,2,0.4297163662096695,0,0,0,1,-0.23065050474146706,1
6,12,1,2,-0.2368727148060726,1,1,2,1,-0.09629619019454337,1
4,11,1,2,0.896328722920689,1,1,0,1,-0.4545743623196732,1
2,11,6,2,-0.30353162290764685,1,1,0,1,-0.4545743623196732,1
5,09,6,2,-0.7701439796186663,1,1,0,1,0.03805812435238031,1
5,03,1,2,-0.2368727148060726,2,1,2,1,-0.6784982198978794,1
3,10,1,2,-1.1034385201265373,2,1,2,1,-0.006726647163260918,2
4,11,1,2,-0.03689599050134998,1,0,2,1,-0.1410809617101846,1
2,12,1,2,-0.43684943911079527,2,1,2,1,-0.32022004777274954,0
4,12,1,2,0.7630109067175406,0,0,2,1,-0.09629619019454337,1
6,10,6,2,-0.8368028877202405,2,0,0,1,-0.6784982198978794,1
3,07,1,2,-0.03689599050134998,0,0,0,1,0.08284289586802154,1
6,10,1,2,0.5630341824128179,2,1,2,1,-0.49935913383531444,1
2,10,6,2,0.2963985500065211,1,0,2,1,0.03805812435238031,1
2,02,6,2,-0.703485071517092,0,1,2,1,-0.09629619019454337,2
5,11,6,2,-0.5035083472123695,2,0,0,1,-0.36500481928839074,0
3,11,6,2,0.6963519986159663,2,0,0,1,-0.09629619019454337,1
3,10,6,2,0.7630109067175406,0,0,0,1,-0.006726647163260918,2
5,10,1,2,-0.43684943911079527,2,1,2,1,-0.6337134483822381,1
6,10,6,2,-0.5035083472123695,2,0,2,1,0.08284289586802154,1
6,08,6,2,0.6296930905143922,1,0,0,1,-0.1410809617101846,1
3,10,6,2,-0.5035083472123695,1,0,2,1,-0.006726647163260918,1
5,11,1,2,-0.2368727148060726,2,1,2,1,-0.5441439053509557,1
5,12,6,2,-0.37019053100922106,1,0,2,1,-0.5441439053509557,1
4,12,6,2,-0.1702138067044984,0,1,2,1,0.03805812435238031,1
2,01,6,2,-0.5035083472123695,2,0,0,1,-0.2754352762571083,1
5,08,1,2,0.8296698148191147,0,1,2,1,-0.6784982198978794,1
3,11,6,2,-0.5035083472123695,2,1,0,1,-0.36500481928839074,1
4,11,6,2,0.5630341824128179,2,1,2,1,-0.409789590804032,1
5,12,6,2,0.09642182570179844,1,0,0,1,-0.49935913383531444,1
2,12,6,2,-1.1034385201265373,0,1,0,1,-0.4545743623196732,1
6,10,1,2,0.4297163662096695,1,1,0,1,-0.6337134483822381,1
2,10,6,2,0.7630109067175406,2,1,2,1,0.08284289586802154,1
2,04,1,2,0.5630341824128179,0,1,0,1,-0.32022004777274954,1
3,04,6,2,-0.5035083472123695,2,0,2,1,-0.49935913383531444,1
4,10,1,2,-1.036779612024963,1,0,2,1,-0.2754352762571083,1
6,08,6,2,-0.03689599050134998,1,1,0,1,-0.1410809617101846,0
2,10,1,2,0.8296698148191147,1,0,0,1,0.12762766738366277,1
3,11,6,2,0.4297163662096695,1,1,2,1,0.12762766738366277,2
3,12,6,2,-0.703485071517092,1,0,0,1,0.08284289586802154,1
6,10,6,2,-0.703485071517092,0,0,0,1,0.12762766738366277,1
6,07,1,2,0.16308073380337265,2,1,0,1,0.12762766738366277,1
5,12,6,2,-0.9034617958218147,0,1,0,1,-0.09629619019454337,2
2,12,6,2,0.6963519986159663,2,0,2,1,-0.09629619019454337,1
4,12,6,2,-0.6368261634155179,0,1,0,1,-0.2754352762571083,1
4,11,6,2,-0.30353162290764685,2,1,0,1,0.03805812435238031,1
5,02,6,2,-0.10355489860292419,2,1,2,1,-0.5441439053509557,0
5,11,1,2,0.8296698148191147,0,0,0,1,-0.006726647163260918,2
3,02,6,2,-0.1702138067044984,1,1,0,1,-0.409789590804032,2
5,12,1,2,-0.703485071517092,2,0,2,1,-0.49935913383531444,1
4,10,1,2,-0.10355489860292419,2,0,0,1,-0.5889286768665969,1
4,08,6,2,-0.8368028877202405,1,1,2,1,-0.7680677629291618,1
4,11,6,2,-0.10355489860292419,1,0,2,1,-0.49935913383531444,1
3,10,1,2,-1.1034385201265373,0,0,0,1,-0.2754352762571083,1
3,10,6,2,0.09642182570179844,0,0,0,1,-0.6337134483822381,1
4,09,6,2,-0.8368028877202405,1,1,0,1,-0.23065050474146706,1
5,12,6,2,-0.5035083472123695,2,1,0,1,-0.409789590804032,2
4,11,6,2,0.4297163662096695,0,0,2,1,-0.6784982198978794,0
2,05,1,2,0.4297163662096695,1,1,0,1,-0.7232829914135206,1
6,03,1,2,-0.9034617958218147,0,0,2,1,0.03805812435238031,1
6,04,1,2,-0.8368028877202405,2,1,2,1,-0.1410809617101846,1
3,08,6,2,-0.9034617958218147,0,1,0,1,0.08284289586802154,1
4,11,6,2,-0.30353162290764685,2,1,2,1,-0.051511418678902146,1
2,10,6,2,0.49637527431124373,1,1,0,1,-0.4545743623196732,1
5,10,6,2,-0.30353162290764685,1,0,0,1,-0.09629619019454337,1
6,11,1,2,0.22973964190494686,2,1,2,1,-0.09629619019454337,1
4,11,6,2,-0.5701672553139436,0,1,2,1,0.08284289586802154,1
3,10,1,2,0.6963519986159663,1,1,0,1,-0.409789590804032,1
2,10,6,2,-0.1702138067044984,1,1,2,1,-0.32022004777274954,1
6,04,6,2,-0.1702138067044984,1,1,2,1,-0.051511418678902146,1
2,07,6,2,-0.9701207039233889,0,1,2,1,-0.006726647163260918,1
2,12,6,2,0.49637527431124373,0,0,2,1,-0.7232829914135206,1
4,01,6,2,-0.8368028877202405,1,1,2,1,-0.36500481928839074,0
5,11,1,2,-0.5701672553139436,2,0,2,1,-0.1410809617101846,3
2,11,6,2,0.5630341824128179,1,1,0,1,-0.006726647163260918,1
2,10,6,2,0.2963985500065211,1,0,0,1,0.03805812435238031,1
2,12,1,2,-0.5701672553139436,1,0,2,1,0.03805812435238031,1
3,10,6,2,0.3630574581080953,2,1,0,1,0.12762766738366277,1
5,12,6,2,-0.703485071517092,0,1,2,1,-0.7232829914135206,1
4,10,1,2,0.4297163662096695,0,1,2,1,-0.32022004777274954,1
2,08,6,2,0.3630574581080953,2,1,0,1,-0.36500481928839074,1
3,12,1,2,-0.37019053100922106,2,0,2,1,-0.006726647163260918,1
4,11,1,2,0.49637527431124373,2,0,2,1,0.03805812435238031,1
4,11,6,2,0.6296930905143922,2,0,2,1,-0.18586573322582584,1
2,06,6,2,-0.5701672553139436,1,0,2,1,-0.051511418678902146,1
3,10,6,2,-0.7701439796186663,1,1,0,1,-0.18586573322582584,1
2,07,1,2,0.3630574581080953,2,1,2,1,-0.6784982198978794,1
3,06,1,2,-1.036779612024963,2,1,0,1,-0.6784982198978794,1
4,11,6,2,0.896328722920689,0,1,2,1,-0.5441439053509557,1
2,10,1,2,-0.5701672553139436,2,0,0,1,0.12762766738366277,1
5,10,1,2,0.6963519986159663,2,0,0,1,-0.4545743623196732,1
2,10,1,2,0.7630109067175406,2,1,0,1,-0.23065050474146706,1
5,10,6,2,-0.03689599050134998,2,1,0,1,-0.7232829914135206,2
4,10,6,2,-1.1034385201265373,1,1,2,1,-0.49935913383531444,1
3,06,1,2,0.09642182570179844,1,1,0,1,-0.7232829914135206,1
4,11,6,2,0.6963519986159663,0,0,2,1,-0.5889286768665969,1
2,11,1,2,-0.7701439796186663,1,0,2,1,-0.1410809617101846,1
4,06,6,2,-0.8368028877202405,2,0,2,1,0.03805812435238031,3
5,12,6,2,0.896328722920689,1,1,2,1,-0.2754352762571083,1
2,12,1,2,-1.036779612024963,2,1,0,1,-0.051511418678902146,1
6,03,6,2,-0.5701672553139436,0,0,2,1,-0.006726647163260918,1
5,12,1,2,0.8296698148191147,1,1,2,1,-0.051511418678902146,1
3,12,6,2,0.7630109067175406,2,1,0,1,-0.006726647163260918,2
4,12,6,2,0.5630341824128179,2,1,0,1,-0.49935913383531444,1
3,10,6,2,-0.2368727148060726,2,0,2,1,0.08284289586802154,3
2,05,1,2,-0.9034617958218147,0,1,2,1,-0.09629619019454337,1
5,09,6,2,-0.9034617958218147,0,0,0,1,-0.5889286768665969,3
6,12,1,2,0.22973964190494686,1,0,0,1,-0.32022004777274954,2
5,10,6,2,-0.1702138067044984,1,0,0,1,0.08284289586802154,1
5,11,6,2,-0.6368261634155179,2,1,2,1,-0.7232829914135206,1
6,10,1,2,0.5630341824128179,2,0,0,1,-0.23065050474146706,1
6,10,1,2,-0.9034617958218147,0,1,0,1,-0.006726647163260918,1
4,07,6,2,-0.10355489860292419,0,0,2,1,-0.006726647163260918,1
2,03,6,2,0.22973964190494686,1,1,0,1,-0.36500481928839074,1
3,08,1,2,0.6963519986159663,0,0,2,1,0.03805812435238031,1
