Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,ndvi,evi,ndwi,gndvi,savi,msavi,target
4,0,10,139,200,262,76,240,7,9,1,2,1,4,52,25,1,1.7425900383242925,inf,13.44497446250831,0.08842386615131267,2.6135952453692153,2571.381103515625,0.0
4,0,10,139,545,405,78,131,9,7,2,2,1,5,52,20,1,11.99606288334114,inf,10.386095246470159,3.783429877914331,17.992193498493304,2266.467529296875,0.0
4,0,10,139,355,633,97,223,7,9,2,2,1,5,50,25,1,4.504216158824303,inf,13.901413980583651,0.05661130451549392,6.755586010212098,2408.35400390625,0.0
4,0,10,139,355,59,88,171,7,9,0,2,1,3,56,20,1,3.447035083210744,-2.3163278145284494,0.011309505180244971,3.550234991795492,5.1704153453173545,9030.318359375,0.0
4,0,10,139,194,368,85,190,9,7,1,0,1,2,47,24,1,10.356575416750585,115.38963189125032,12.125448148552156,2.558651142544976,15.5331449279718,2210.572021484375,0.0
4,0,10,139,203,469,91,178,9,7,0,2,2,3,55,23,1,0.2920016218710714,9.63570347945307,13.643101723241893,0.12116640430659265,0.4379520546176553,2607.531005859375,0.0
4,0,10,139,243,574,94,247,7,9,2,2,0,4,59,21,1,1.0001766630064286,inf,13.02272228052752,0.09631863453509804,1.5001029578516996,2675.5859375,0.0
4,0,10,139,243,303,85,210,7,9,2,2,1,4,49,21,1,2.0749814556571566,inf,13.18371875788305,0.10176483898971699,3.1121285650375974,2665.369384765625,0.0
4,0,10,139,188,405,87,199,9,7,2,0,2,2,47,20,1,14.068063700924176,inf,8.73689217313557,7.02422175046191,21.099642245766724,2000.0302734375,3.0
4,0,10,10,355,469,92,180,7,9,0,0,1,2,56,24,1,0.1024971632207202,inf,14.143984948499337,0.09730418246488719,0.15372907284365606,2451.2509765625,0.0
4,0,10,10,298,327,90,146,9,7,1,2,1,5,57,22,1,8.077715895483745,inf,11.220859213000974,0.09944651280221142,12.115533232607563,2912.54833984375,0.0
4,0,10,10,447,385,90,131,7,9,1,2,1,3,52,22,1,4.692946954656146,56.63871563147551,9.583041928704027,0.041529735873914744,7.038901328383854,3426.741943359375,0.0
4,0,10,10,222,366,80,220,7,9,0,2,0,2,56,21,1,6.572644469110488,319.0818603463257,13.57296893377022,0.25514560121519597,9.857925054331291,2392.9658203125,0.0
4,0,10,10,280,555,76,207,9,7,2,0,2,2,44,23,1,2.3213027558798816,inf,14.168287404716914,0.05335648067570831,3.4815658226094635,2353.346435546875,2.0
4,0,10,97,192,492,78,201,9,7,0,2,0,4,58,21,1,0.16954742345671017,5.985980822902722,11.989684274379552,0.17210784793881936,0.254298085551588,3109.5908203125,0.0
4,0,10,97,392,327,73,123,9,7,1,0,0,3,58,20,1,0.2184135510092498,4.825049145118616,13.907507310987507,0.09293519420925758,0.3275848051827212,2497.557861328125,2.0
4,0,10,97,371,574,94,194,7,9,2,2,1,5,43,23,1,0.13800422706066318,-1.0428972102898608,11.797991986266636,0.155154524670763,0.20698840563535054,3122.3408203125,0.0
4,0,10,97,318,366,100,120,7,9,0,0,0,4,46,22,1,0.12092247297822739,2.495801573459742,11.36642467894996,0.14752345096752004,0.18136856193798892,3206.607421875,0.0
4,0,10,97,299,73,99,213,7,9,0,0,2,5,51,24,1,0.07098332277992828,-2.085998373238946,13.007285246492907,0.09707925832854647,0.10646480332935279,2667.73828125,3.0
4,0,10,97,467,383,82,221,9,7,1,0,1,4,52,24,1,0.9196152201375398,inf,12.731078606192309,0.0798448298600491,1.3792797531314218,2688.40380859375,0.0
4,0,10,97,221,47,96,224,7,9,2,2,1,5,43,20,1,0.21037448555229096,1.154357709868122,11.228064239192502,0.2496429028390396,0.3155356740468835,3522.186767578125,3.0
4,0,10,97,546,83,95,234,7,9,0,0,2,5,53,21,1,0.999009136596692,5.780647075789584,13.543620789086093,0.19047700062466466,1.4983330262342172,2839.743408203125,0.0
4,0,10,97,217,425,94,108,7,9,0,0,0,5,60,20,1,0.1359536386995402,-1.0037228594402696,11.415342234361004,0.1652815951438472,0.20391322538974024,3234.251708984375,0.0
4,0,10,15,198,555,98,226,7,9,1,2,0,4,47,24,1,2.950096195835634,inf,11.858636847858497,0.1652902451295287,4.424734606895286,2783.37060546875,0.0
4,0,10,15,409,55,73,155,7,9,1,2,2,4,53,22,1,0.21078875755659118,1.5751486544566828,8.27662384793088,0.04419478904485603,0.31616349341696265,4098.91357421875,0.0
4,0,10,15,263,492,88,241,9,7,0,2,0,5,60,24,1,0.2682557043868662,2.3871482486427396,14.394502897507248,0.12298201045437829,0.4023360099355713,2471.11474609375,0.0
4,0,10,139,467,533,71,116,7,9,1,2,0,2,58,23,1,0.11496661057602861,-2.5277264731155977,13.761058318528871,0.11737314836894952,0.10450432479587578,1563.757568359375,0.0
4,0,10,139,201,71,78,238,9,7,1,0,0,3,54,25,1,1.5316793887168594,inf,13.096626316199343,0.07901306280020046,1.1319922459762557,1287.383544921875,1.0
4,0,10,139,201,68,81,148,9,7,1,2,2,3,41,24,1,0.3365424098216641,1.3519968054478062,9.02690480860274,0.3603446301354166,0.5047783977371257,4693.11328125,0.0
4,0,10,139,194,533,71,175,7,9,1,0,1,3,41,24,1,0.34671710866584554,inf,14.529679499291042,0.09126710194102251,0.5200137325250892,2383.884765625,0.0
4,0,10,139,200,553,75,101,7,9,0,2,2,4,51,25,1,5.588989250742795,228.16552432862085,14.049987627528816,0.05842266948246496,8.382562892521044,2390.871826171875,0.0
4,0,10,139,194,385,74,124,7,9,1,2,0,4,54,23,1,3.637045250889856,135.8880872441397,14.343143648814728,0.05582240115006837,1.7046744740365471,727.0419311523438,1.0
4,0,10,139,215,262,99,214,9,7,1,2,2,2,59,21,1,0.3285784410738056,inf,12.764834767122894,0.1110706467871929,0.49281576625672585,2757.916015625,0.0
4,0,10,139,218,283,74,216,7,9,2,0,1,3,57,24,1,0.30734468589377373,inf,12.483231338260818,0.1383297561649241,0.4609692128494437,2886.534912109375,0.0
4,0,10,139,196,73,89,142,7,9,1,0,2,3,54,20,1,2.8167538652771467,-205.58107654225287,13.784939734017586,0.06575070410005629,0.726114202986316,421.7243347167969,0.0
4,0,10,139,299,85,91,171,9,7,2,2,2,5,59,24,1,11.926075349341026,78.2894394127346,0.06884686573803178,12.851469571724525,17.88746268899618,2289.09814453125,0.0
4,0,10,139,356,73,74,239,9,7,2,0,1,4,41,20,1,5.339182847251766,inf,14.315935961339664,0.05311241019708873,8.007885198539938,2327.63037109375,0.0
4,0,10,139,211,305,96,234,7,9,1,2,0,3,40,23,1,0.3432622384014881,inf,13.79070269842892,0.09692222446186334,0.5148368553211934,2519.909912109375,0.0
4,0,10,139,355,494,73,178,9,7,1,0,2,2,49,24,1,0.18556265240484923,-0.6303206303573837,5.661134779013235,0.08796633164247943,0.27833058020683255,5904.85400390625,2.0
4,0,10,139,242,283,98,218,9,7,1,0,1,2,43,23,1,0.1394792938261638,inf,12.866054805520132,0.13251186697963463,0.20919834198309667,2785.45751953125,0.0
4,0,10,139,546,50,78,152,7,9,2,2,0,3,54,23,1,1.0599222750253408,inf,12.775507029221629,0.09967203781613704,1.589717389978027,2738.499755859375,2.0
4,0,10,139,211,492,98,124,9,7,2,0,2,3,57,21,1,0.1404496558048099,-0.11450589518331272,13.30572911150249,0.15911124073386396,0.21065379273539794,2764.354736328125,0.0
4,0,10,139,507,53,91,111,9,7,0,0,1,2,48,24,1,1.2739189894962912,inf,14.803738744817613,0.06509090080923297,1.910651747209532,2281.0146484375,0.0
4,0,10,139,221,264,96,233,9,7,2,0,0,2,52,20,1,2.0973354573274294,inf,13.754393613471954,0.10293427992284028,3.145646357178153,2562.531982421875,0.0
4,0,10,139,319,283,79,217,7,9,2,2,2,3,44,20,1,0.1576481897163738,inf,12.971649387983629,0.11955384672647631,0.23644846213322757,2741.27392578125,0.0
4,0,10,139,200,68,85,187,9,7,0,2,1,4,52,24,1,0.23346241428429806,1.129273076674775,10.771495623773285,0.26277031875608914,0.3501660280203763,3742.49853515625,1.0
4,0,10,139,196,87,79,237,7,9,1,0,1,2,47,25,1,0.039206692650273496,-1.5967473739664133,7.968556413764931,0.06984085022533,0.05880653110947856,4298.107421875,0.0
4,0,10,139,207,446,98,200,9,7,1,0,2,5,52,21,1,0.17197147341212093,inf,14.044649127744245,0.13039518704067307,0.2579290064926721,2567.254638671875,0.0
4,0,10,139,371,612,79,162,7,9,1,2,2,2,59,21,1,0.5982256693989175,inf,12.692597642438885,0.1270703471578909,0.8972423022850616,2818.04296875,2.0
4,0,10,139,335,285,98,232,7,9,2,2,0,2,49,21,1,1.1693066085574724,inf,13.059049438841674,0.11142265644258997,1.753767144873038,2724.449951171875,0.0
4,0,10,139,429,553,88,150,9,7,1,2,2,2,50,20,1,0.5693034501528985,inf,12.868025910749449,0.11276307542748452,0.8538641501781744,2743.1259765625,0.0
4,0,10,139,467,427,79,148,7,9,0,0,1,5,49,23,1,6.229724896921027,inf,12.7438402570806,0.3401489090569666,9.343635833217567,2617.13818359375,0.0
4,0,10,139,371,59,75,169,9,7,0,2,2,4,47,25,1,1.5259703474324933,-1.1862110928135408,3.070633046662374,0.02105009460525283,2.288902720164896,10736.3623046875,0.0
4,0,10,139,507,303,99,249,9,7,1,0,1,3,58,21,1,0.11061510560818108,inf,12.783827964327468,0.13884801190996804,0.16590713023956366,2825.52392578125,0.0
4,0,10,139,218,57,86,147,9,7,0,0,1,4,49,20,1,0.036667454985779134,inf,5.225635877109887,0.055002176136363636,0.054998943853342655,6496.01025390625,0.0
4,0,10,139,217,595,74,113,9,7,2,2,0,4,40,20,1,0.5508502951749726,20.203153951776848,13.127021010283878,0.08030185516526286,0.8261899374273358,2602.87158203125,0.0
4,0,10,139,220,593,95,211,7,9,1,2,0,4,50,23,1,0.118599445569795,-1.6348530704907722,12.984144208958885,0.10883106565691207,0.17788130535728208,2698.468017578125,0.0
4,0,10,139,429,45,75,246,7,9,0,2,2,4,51,24,1,0.17210696677225912,0.9405094575548003,11.713661175620684,0.20969510227142196,0.25813795073807855,3253.31640625,2.0
4,0,10,139,355,283,100,157,9,7,0,0,1,5,47,24,1,0.10875015929763056,0.05461626811356216,12.500782931969798,0.1305501053672548,0.0725821968887112,1270.5673828125,0.0
4,0,10,139,508,469,96,149,7,9,0,0,0,5,55,21,1,0.12642857810480213,0.026638039034764274,13.022848067232244,0.1380567579379671,0.011320840963589282,163.8102569580078,0.0
4,0,10,139,218,325,93,243,9,7,1,0,1,2,47,21,1,0.1178111657895945,inf,12.512715726714525,0.14297072943315275,0.17670038147901998,2890.96923828125,0.0
4,0,10,139,356,305,96,218,9,7,0,0,0,2,60,25,1,1.8152688902234446,inf,14.015534815496098,0.0726868469267035,2.722597593498939,2419.006591796875,0.0
4,0,10,97,201,77,100,178,7,9,1,0,1,4,40,23,1,2.431454473127227,inf,8.121406898018757,0.03146665846803486,3.646950679894041,4176.04736328125,0.0
4,0,10,97,185,65,84,119,9,7,2,0,1,2,55,21,1,0.019134325968467723,inf,7.815302940317141,0.04155237041847038,0.02869980475518757,4275.54248046875,0.0
4,0,10,97,183,50,94,133,7,9,0,0,1,2,41,23,1,0.8799972515433757,48.33606665513421,12.032504085901564,0.06799386654420171,1.3198676495047466,2819.70654296875,0.0
4,0,10,97,200,51,96,190,9,7,2,2,0,2,46,20,1,1.5395248825191183,inf,13.642115859435796,0.060538983155916985,2.3090378154362,2461.769775390625,0.0
4,0,10,139,213,59,88,242,9,7,1,0,2,3,52,21,1,3.322855394324162,-2.3289389605496815,3.40752786490202,0.006175843871772064,4.984156124374243,9576.1962890625,0.0
4,0,10,139,446,68,87,167,9,7,2,0,0,5,41,20,1,0.3363020689091828,1.3414323147919813,8.971203223080353,0.35855120934959717,0.5044181004771188,4717.92138671875,0.0
4,0,10,97,298,50,98,161,9,7,0,0,2,2,40,22,1,0.1302150998724911,inf,11.105128083655295,0.15666885427827978,0.1953066885787606,3309.122314453125,0.0
4,0,10,97,185,325,73,237,9,7,0,0,1,4,52,23,1,1.5355977765031514,inf,11.101905264810735,1.4616656939518509,2.3031403115078835,2973.862548828125,0.0
4,0,10,97,409,73,77,129,9,7,1,2,1,5,57,22,1,0.7276314280393914,inf,13.482644097967409,0.06639243523391276,0.8529929085967359,1958.4072265625,0.0
4,0,10,97,467,48,96,234,9,7,0,2,2,3,43,21,1,0.15687048999327735,inf,12.94937510683732,0.1789259166695195,0.23528298511504597,2869.125244140625,3.0
4,0,10,97,467,264,85,228,9,7,0,2,0,3,47,20,1,0.7854629589302311,26.36747793270603,12.97894899565833,0.1292701323631077,1.1780668775895704,2779.01806640625,0.0
4,0,10,97,209,262,93,240,7,9,1,0,0,2,57,21,1,0.1629363710602097,0.1483558276846791,11.91610667363708,0.18605222282488337,0.03593864099533915,462.9054870605469,0.0
4,0,10,97,215,264,88,215,9,7,1,0,2,5,45,22,1,0.4455098570979929,inf,13.078647831998882,0.11084473692039255,0.6681928870403662,2707.89453125,1.0
4,0,10,97,205,368,89,217,9,7,1,0,1,5,46,21,1,0.3135099527272853,inf,13.043118869677858,0.09054604962488667,0.4702155509784792,2661.77880859375,0.0
4,0,10,97,409,405,72,138,9,7,0,2,1,2,52,25,1,0.2926111276253166,inf,13.070700807550187,0.09078924935258766,0.438871108728063,2644.718505859375,3.0
4,0,10,97,467,574,79,233,9,7,2,2,0,4,48,24,1,0.10688324825969456,inf,12.507559437769844,0.13018224527178077,0.16030996874421888,2857.94384765625,0.0
4,0,10,97,205,612,71,102,9,7,1,0,2,4,54,22,1,0.1742418469207636,0.06542653841763675,11.618305853443768,0.19902067985643965,0.2613399736399447,3259.67724609375,0.0
4,0,10,97,185,55,73,139,9,7,0,0,0,4,42,21,1,2.926146666578654,-73.28012811165861,6.690806243729733,0.023658117371775332,2.844721909084042,3190.2294921875,0.0
4,0,10,97,213,77,75,210,9,7,2,2,2,4,47,20,1,3.2791419113470885,inf,6.913796493469754,0.024307421468967378,3.3184783231989337,3210.38232421875,0.0
4,0,10,139,205,75,80,245,7,9,0,0,2,3,47,21,1,0.8887924314792233,-32.469380434784156,14.535452549112952,0.05968806900651267,1.333033872535459,2310.090576171875,0.0
4,0,10,139,336,471,83,193,9,7,0,2,1,2,48,20,1,11.834365620748839,155.39605686954386,9.735226308230397,3.6739656250195187,17.749802454585986,2405.663818359375,2.0
4,0,10,139,198,492,85,233,7,9,2,2,1,3,59,24,1,0.3878081815603146,7.5885893788399565,13.76335920942823,0.14177211136416495,0.5816442300779284,2645.57958984375,0.0
4,0,10,139,335,53,96,208,7,9,0,2,1,5,53,21,1,0.12376391883364922,-3.5022610481373193,14.538467955827267,0.06191051395907435,0.185624755120719,2306.334716796875,1.0
4,0,10,139,298,633,90,109,9,7,2,2,2,5,45,24,1,0.8342275600951436,inf,13.042258366982692,0.11319707956659701,1.251205306288525,2712.484619140625,0.0
4,0,10,139,215,45,88,159,7,9,2,2,0,5,57,22,1,0.17191649888430374,0.8480651162721543,11.576299620450591,0.20860465908563428,0.25785271686746125,3300.2998046875,0.0
4,0,10,139,319,555,71,131,9,7,2,2,1,5,41,20,1,1.0549411964286863,inf,13.750213312705922,0.0677391440531271,1.582241688615813,2450.106201171875,0.0
4,0,10,139,298,47,94,233,9,7,2,0,2,2,58,25,1,0.277339054678434,1.258980155741663,9.980556864109166,0.3048203195344575,0.41597747308802474,4140.31591796875,0.0
4,0,10,139,447,513,100,131,9,7,2,2,0,4,60,22,1,0.11335666548305463,inf,13.767558870968664,0.13320807997492196,0.17001790742612932,2613.0849609375,0.0
4,0,10,139,192,385,86,129,7,9,1,2,0,4,47,20,1,3.17714542744901,114.65158129275636,14.57107744546808,0.0697874170323009,4.7651674129700305,2325.835693359375,0.0
4,0,10,16,187,77,78,208,7,9,2,2,1,5,58,24,1,0.05681096063329476,inf,10.04958513182426,0.08050392879556288,0.0852100587644153,3427.793701171875,0.0
4,0,10,16,545,555,86,226,9,7,0,2,0,2,41,23,1,0.11820829521222606,inf,12.893807930684623,0.10456803993184226,0.17729511578395027,2723.75146484375,0.0
4,0,10,16,528,383,84,176,7,9,1,0,2,3,42,21,1,0.16249444846911776,0.829383255244417,10.932637677838363,0.18831915872294291,0.24372180993985723,3440.70361328125,0.0
4,0,10,16,355,427,99,231,9,7,1,2,1,3,57,24,1,2.655932402891376,28.80289487981424,13.601037327126143,0.08272745638082993,3.9834673381518257,2524.741943359375,0.0
4,0,10,16,563,553,76,202,9,7,1,2,1,4,58,20,1,0.21845615009006802,-1.1769345073059154,10.289998306571421,0.22498160043446164,0.32765833573021236,3753.58935546875,0.0
4,0,10,16,185,45,91,168,7,9,2,2,2,3,45,20,1,0.13547964766549642,0.5670618833927458,11.697466095967538,0.17500988016023847,0.13375314426790125,2086.8447265625,0.0
4,0,10,16,356,51,92,145,7,9,2,2,2,2,45,20,1,1.4797389039320203,inf,13.898429031755597,0.06263434447679518,2.2193650483550376,2416.525390625,0.0
4,0,10,16,487,47,100,210,7,9,0,2,1,3,56,20,1,0.18694504536577594,1.2622819616441865,11.427058350154995,0.22363904311738506,0.2803938602182419,3383.159912109375,0.0
4,0,10,15,563,53,88,113,9,7,0,2,0,3,56,21,1,0.06331393815895475,-0.749263645705895,14.027399175406417,0.08006896027636293,0.09496118558858622,2438.9208984375,0.0
4,0,10,15,356,535,99,118,9,7,1,0,2,2,41,22,1,1.979963497344889,4.976487622578099,8.516105102362701,0.11879170434301307,2.9697234217244257,4005.36572265625,0.0
4,0,10,15,392,533,72,104,7,9,0,0,1,2,58,25,1,0.18762367611317715,-2.9331764447173176,12.31524173878353,0.2007976528408168,0.28140993189114205,3116.32373046875,0.0
4,0,10,15,192,55,98,159,7,9,2,0,1,3,56,23,1,0.07911503977592742,inf,11.95198555065249,0.059839981871344976,0.11866150342835433,2815.4765625,3.0
4,0,10,80,279,471,95,160,7,9,1,0,2,4,42,20,1,0.47792689705935776,8.31425979262647,12.389787131438965,0.11025087287878532,0.7168189253500051,2851.446533203125,3.0
4,0,10,80,192,85,77,220,9,7,2,0,0,3,43,23,1,3.84156025696524,68.72105638271125,6.838334729340493,0.5628040957026698,5.761990580903156,4624.85205078125,0.0
4,0,10,16,213,576,88,145,9,7,1,2,2,3,55,20,1,0.16698408163313558,-0.41542512538060244,11.558346907505468,0.18259945587312226,0.25045428461720953,3230.619140625,0.0
4,0,10,16,487,403,92,202,7,9,1,0,0,4,49,25,1,0.1294222325032614,-1.2623340542981283,10.066548672429821,0.15363649933077583,0.19411858175168892,3622.870361328125,3.0
4,0,10,16,202,471,92,216,7,9,1,0,0,2,60,23,1,0.0647867864460624,inf,11.298096688203458,0.0958390252065659,0.0971720198893695,3078.38671875,0.0
4,0,10,16,196,66,97,127,9,7,0,2,1,4,48,25,1,0.239693683589536,1.0234285239997976,10.421966955649546,0.27134954528447025,0.35951226122748425,3833.678466796875,2.0
4,0,10,16,319,448,94,194,7,9,1,0,1,5,50,23,1,0.20370148180143097,inf,11.99562722549249,0.10187568626499428,0.3055230297967555,2912.4287109375,0.0
4,0,10,16,318,513,75,118,7,9,2,2,1,5,47,22,1,0.2139246637702995,-1.5499013996696207,10.961172933972058,0.2135452145569383,0.32086037691926494,3532.05517578125,0.0
4,0,10,16,194,68,70,209,7,9,1,0,1,4,40,22,1,0.24531488804023222,1.259303291101331,10.662406399243313,0.281269986666628,0.3679428176497498,3773.765869140625,0.0
4,0,10,16,242,383,77,247,7,9,2,2,0,4,46,21,1,0.09548487184543027,inf,11.363918867115117,0.12774892920766143,0.14321516946697857,3134.357666015625,1.0
4,0,10,16,507,327,70,247,9,7,1,2,0,5,48,21,1,0.2829199366728323,inf,12.128629211943442,0.193425052057739,0.4243359398554241,2948.35986328125,0.0
4,0,10,16,546,595,88,138,9,7,0,0,1,3,58,23,1,0.11404451520008217,inf,12.202930186676832,0.13089350810547015,0.17105126561033404,2937.52734375,0.0
4,0,10,16,528,85,80,172,9,7,2,2,2,2,45,20,1,1.9126412868585323,-3.1326540431178582,3.3124535822379984,1.4488235306110964,2.8688107427527423,7693.7861328125,0.0
4,0,10,16,428,325,90,104,9,7,2,0,2,2,47,24,1,0.22114296183571375,5.4526534718570705,11.169567394311253,0.24418147418695957,0.33168676484809334,3532.214599609375,0.0
4,0,10,97,410,427,93,110,7,9,0,2,0,4,57,24,1,5.455537015804387,87.1922993675288,13.52843444169881,0.06952733925883983,8.182445602304762,2520.018310546875,0.0
4,0,10,97,356,71,94,107,9,7,1,2,0,2,53,20,1,0.060804518198778294,0.7137412462547251,11.5318238486839,0.09232182869433536,0.09119915796730439,3013.721923828125,0.0
4,0,10,97,446,576,84,203,7,9,0,2,0,5,40,20,1,0.09568006596763208,inf,12.755696560670511,0.12059518003366179,0.14350708382538593,2803.2939453125,3.0
4,0,10,97,527,494,92,129,7,9,2,0,2,2,60,22,1,4.20752984404709,inf,11.67589197841257,1.1625542220193505,6.310661655254995,2685.743896484375,0.0
4,0,10,97,527,366,94,118,9,7,0,2,2,2,46,24,1,0.13305773349845634,inf,11.352033258484239,0.157099077574638,0.19956978267884448,3231.640869140625,3.0
4,0,10,97,207,262,80,174,7,9,2,2,0,4,48,23,1,0.13387188081694998,2.895914360929075,12.241472495123636,0.15688095366692026,0.2007899662984938,3020.52099609375,0.0
4,0,10,97,211,513,88,190,7,9,1,0,2,3,43,25,1,0.1535315232083804,-1.5967536294515527,12.697263070117435,0.1649260425025417,0.23027523076527037,2901.120361328125,1.0
4,0,10,97,299,633,98,164,7,9,2,2,1,2,47,21,1,0.08967882387258709,1.3859422221646838,12.805422246042204,0.11430442956495118,0.13258397027619556,2713.93310546875,0.0
4,0,10,97,447,535,90,217,9,7,1,0,0,4,42,25,1,0.06756560322022527,inf,13.216870356135564,0.08938746855769995,0.06138779861542292,1583.0361328125,0.0
4,0,10,97,429,81,79,194,7,9,1,0,1,4,52,22,1,3.7582246447340584,-43.3573554275029,0.025379722365313107,3.8553626692555816,5.637174084970316,8317.583984375,0.0
4,0,10,97,508,68,93,111,7,9,2,0,0,2,54,24,1,0.1617163223652611,0.15089000773730812,11.731922796910881,0.19440827194521207,0.03151466749160319,416.4100341796875,0.0
4,0,10,97,183,448,81,206,7,9,2,2,0,4,51,20,1,5.0553760625414546,77.002547427482,6.751059737132243,2.2429458224261327,7.582417080106703,4072.742919921875,0.0
